kernel_type,implementation,size,sparsity,threads,time_seconds,gflops,cpnz,flops,bytes_accessed,arithmetic_intensity
dense,optimized,128,0,1,0.0027381,1.53183,0,4194304,196608,21.3333
dense,optimized,256,0,1,0.0223067,1.50423,0,33554432,786432,42.6667
dense,optimized,512,0,1,0.178616,1.50286,0,268435456,3145728,85.3333
dense,optimized,1024,0,1,1.42026,1.51203,0,2147483648,12582912,170.667
dense,optimized,2048,0,1,11.5504,0,0,0,50331648,0
